individuals,Tdur1,Tdur2,Tdur3,Tdur4,Total,Tint1,Tint2,Tint3,Ffoun1,Ffoun2,Ffoun3,Ffoun4,Fhar1,Fhar2,Fhar3,Fhar4
11,0.116,0.145,0.452,0.719,1.82,0.139,0.046,0.203,680,810,790,770,1550,1720,1630,1630
11,0.156,0.121,0.464,0.255,1.333,0.093,0.064,0.18,770,810,810,860,1550,1720,1630,1630
11,0.156,0.156,0.388,0.267,1.356,0.099,0.029,0.261,770,930,860,860,1550,1800,1630,1720
11,0.139,0.15,0.377,0.272,1.362,0.116,0.035,0.273,770,810,810,820,1550,1800,1630,1630
11,0.133,0.121,0.446,0.632,1.779,0.139,0.075,0.233,770,860,770,770,1550,1720,1630,1630
11,0.121,0.127,0.435,0.336,1.466,0.146,0.052,0.249,770,770,770,860,1550,1720,1630,1720
11,0.121,0.121,0.383,0.441,1.577,0.146,0.064,0.301,730,810,770,840,1550,1720,1630,1720
11,0.121,0.133,0.441,0.29,1.414,0.151,0.058,0.22,680,770,770,780,1550,1720,1630,1720
11,0.139,0.127,0.417,0.359,1.493,0.138,0.07,0.243,770,860,770,860,1550,1720,1630,1720
11,0.127,0.127,0.435,0.377,1.516,0.144,0.058,0.248,680,770,730,680,1550,1720,1630,1720
11,0.139,0.127,0.47,0.348,1.466,0.122,0.064,0.196,730,810,730,680,1550,1720,1630,1720
11,0.156,0.139,0.435,0.359,1.49,0.111,0.046,0.244,680,770,750,860,1550,1720,1630,1720
11,0.133,0.121,0.458,0.522,1.678,0.132,0.064,0.248,680,860,770,860,1550,1720,1630,1630
11,0.133,0.133,0.505,0.684,1.819,0.122,0.058,0.184,680,810,760,860,1550,1720,1550,1630
11,0.121,0.127,0.481,0.441,1.56,0.134,0.058,0.198,760,780,730,860,1550,1720,1630,1720
11,0.174,0.121,0.476,0.679,1.804,0.087,0.064,0.203,770,810,760,860,1550,1720,1630,1630
12,0.156,0.243,0.563,2.176,3.231,0.093,0,0,600,770,770,680,1630,1550,1550,1550
12,0.162,0.255,0.563,2.025,3.086,0.081,0,0,600,770,770,680,1630,1630,1550,1800
12,0.15,0.238,0.592,2.06,3.133,0.093,0,0,600,770,770,600,1720,1630,1550,1550
12,0.156,0.238,0.574,1.979,3.034,0.087,0,0,600,770,770,600,1630,1630,1550,1630
12,0.168,0.255,0.545,2.008,3.057,0.081,0,0,600,770,770,600,1720,1630,1550,1550
12,0.145,0.255,0.557,2.037,3.092,0.098,0,0,600,770,770,600,1800,1630,1550,1550
12,0.162,0.226,0.597,1.979,3.045,0.081,0,0,680,770,770,680,1630,1630,1550,1720
12,0.162,0.249,0.574,2.066,3.132,0.081,0,0,680,770,770,680,1630,1630,1550,1720
12,0.15,0.232,0.597,1.973,3.04,0.088,0,0,680,770,770,680,1720,1630,1550,1800
12,0.156,0.255,0.539,1.996,3.039,0.093,0,0,600,770,770,600,1720,1630,1550,1550
12,0.156,0.238,0.603,2.171,3.255,0.087,0,0,600,770,770,680,1720,1630,1550,1630
12,0.156,0.249,0.557,1.892,2.941,0.087,0,0,600,770,770,600,1630,1630,1550,1720
12,0.162,0.226,0.626,1.84,2.941,0.087,0,0,600,680,600,600,1200,1290,1200,1200
12,0.185,0.238,0.621,1.956,3.064,0.064,0,0,680,680,600,600,1630,1290,1200,1200
12,0.174,0.272,0.655,1.898,3.08,0.081,0,0,510,680,600,600,1720,1290,1200,1200
12,0.174,0.232,0.58,1.95,3.011,0.075,0,0,510,680,600,600,1630,1290,1200,1200
12,0.168,0.255,0.557,1.869,2.936,0.087,0,0,600,680,770,600,1630,1200,1200,1200
12,0.162,0.278,0.557,1.967,3.045,0.081,0,0,510,600,600,600,1630,1290,1290,1200
12,0.162,0.261,0.661,1.904,3.081,0.093,0,0,510,680,600,600,1110,1290,1200,1200
12,0.174,0.255,0.563,1.944,3.011,0.075,0,0,600,770,600,600,1630,1290,1200,1200
12,0.208,0.238,0.754,1.88,3.115,0.035,0,0,600,680,600,600,1720,1630,1200,1200
12,0.168,0.255,0.597,1.828,2.935,0.087,0,0,600,680,600,600,1630,1200,1200,1200
12,0.162,0.284,0.638,1.88,3.045,0.081,0,0,600,600,600,600,1630,1290,1290,1200
12,0.162,0.29,0.539,1.793,2.877,0.093,0,0,510,680,600,600,1110,1290,1200,1550
12,0.162,0.249,0.632,2.014,3.144,0.087,0,0,600,680,600,600,1630,1290,1290,1200
12,0.162,0.214,0.603,1.938,3.004,0.087,0,0,600,680,600,600,1630,1290,1200,1290
12,0.168,0.249,0.574,2.014,3.092,0.087,0,0,510,680,600,600,1630,1290,1200,1550
12,0.174,0.208,0.644,1.828,2.935,0.081,0,0,510,680,600,600,1630,1290,1200,1200
12,0.168,0.261,0.679,1.991,3.18,0.081,0,0,770,770,770,600,1720,1630,1630,1200
12,0.162,0.261,0.65,1.927,3.081,0.081,0,0,600,680,600,600,1720,1630,1290,1200
12,0.15,0.272,0.557,2.101,3.185,0.105,0,0,770,770,770,600,1630,1630,1200,1550
12,0.168,0.255,0.638,1.828,2.976,0.087,0,0,600,680,600,600,1630,1630,1200,1200
12,0.15,0.203,0.777,1.776,2.994,0.088,0,0,770,770,770,600,1630,1290,1200,1200
12,0.174,0.203,0.667,1.741,2.86,0.075,0,0,600,680,600,600,1200,1550,1290,1200
12,0.168,0.208,0.661,1.95,3.068,0.081,0,0,600,680,600,600,1720,1370,1290,1200
12,0.174,0.191,0.684,1.462,2.586,0.075,0,0,600,680,600,600,1720,1290,1290,1200
12,0.174,0.191,0.661,1.793,2.894,0.075,0,0,600,680,600,600,1720,1290,1290,1200
12,0.191,0.22,0.667,1.66,2.801,0.063,0,0,510,680,600,600,1720,1290,1290,1200
12,0.197,0.208,0.65,1.828,2.924,0.041,0,0,510,770,680,600,1630,1720,1290,1200
12,0.179,0.203,0.673,1.776,2.878,0.047,0,0,600,680,600,600,1720,1290,1290,1200
12,0.179,0.208,0.673,1.764,2.9,0.076,0,0,600,680,600,600,1720,1290,1200,1200
12,0.191,0.255,0.603,2.008,3.109,0.052,0,0,510,680,600,600,1630,1290,1290,1200
12,0.179,0.208,0.644,1.933,3.04,0.076,0,0,600,680,600,600,1630,1290,1290,1290
12,0.214,0.226,0.673,1.648,2.796,0.035,0,0,600,770,600,600,1720,1290,1290,1200
12,0.203,0.226,0.638,1.875,2.965,0.023,0,0,680,680,600,600,1630,1290,1290,1800
12,0.185,0.249,0.621,1.805,2.889,0.029,0,0,600,770,600,600,1200,1290,1200,1200
12,0.174,0.226,0.673,1.845,2.993,0.075,0,0,600,680,600,600,1720,1550,1290,1200
12,0.191,0.191,0.661,1.892,2.993,0.058,0,0,600,770,600,600,1630,1630,1290,1200
12,0.174,0.208,0.615,1.666,2.743,0.08,0,0,600,770,600,600,1630,1290,1200,1200
12,0.168,0.197,0.65,1.747,2.849,0.087,0,0,600,680,600,600,1630,1290,1200,1200
12,0.174,0.22,0.673,1.706,2.854,0.081,0,0,600,770,600,600,1720,1630,1200,1200
12,0.168,0.214,0.597,2.101,3.155,0.075,0,0,600,770,770,600,1720,1630,1550,1290
12,0.168,0.214,0.58,2.107,3.15,0.081,0,0,600,770,770,600,1720,1630,1550,1200
12,0.168,0.22,0.563,1.979,3.011,0.081,0,0,600,770,770,600,1630,1630,1550,1290
12,0.168,0.232,0.574,2.095,3.15,0.081,0,0,600,770,770,600,1720,1630,1550,1200
12,0.174,0.232,0.568,1.985,3.028,0.069,0,0,600,770,770,600,1720,1630,1550,1290
12,0.174,0.238,0.551,1.893,2.937,0.081,0,0,600,770,770,600,1720,1630,1550,1290
12,0.168,0.232,0.58,1.863,2.93,0.087,0,0,600,860,770,600,1630,1630,1550,1200
12,0.162,0.232,0.568,1.851,2.906,0.093,0,0,600,600,770,600,1720,1720,1550,1290
12,0.168,0.232,0.539,1.758,2.778,0.081,0,0,600,770,770,600,1720,1630,1460,1290
12,0.168,0.214,0.586,1.805,2.854,0.081,0,0,600,770,770,600,1720,1630,1550,1720
12,0.174,0.261,0.539,1.828,2.877,0.075,0,0,600,770,770,600,1720,1630,1630,1800
12,0.185,0.243,0.563,1.793,2.844,0.06,0,0,600,770,770,600,1720,1630,1550,1720
12,0.174,0.255,0.534,1.979,3.017,0.075,0,0,600,770,770,600,1630,1630,1550,1720
12,0.168,0.232,0.597,1.938,3.016,0.081,0,0,600,770,770,600,1720,1630,1550,1720
12,0.15,0.232,0.592,1.921,2.965,0.07,0,0,600,860,770,600,1720,1630,1550,1800
12,0.156,0.226,0.632,1.886,2.969,0.069,0,0,600,770,770,600,1630,1630,1550,1720
12,0.156,0.243,0.603,1.979,3.063,0.082,0,0,600,770,770,600,1720,1630,1550,1720
12,0.156,0.22,0.586,1.787,2.836,0.087,0,0,600,770,770,680,1630,1630,1550,1630
12,0.162,0.203,0.603,1.909,2.964,0.087,0,0,600,770,770,600,1630,1630,1460,1720
13,0.174,0.174,0.423,0.835,1.751,0.145,0,0,680,770,770,600,1370,1550,1550,1200
13,0.174,0.15,0.383,0.899,1.751,0.145,0,0,680,770,770,600,1460,1550,1550,1550
13,0.145,0.179,0.371,0.876,1.722,0.151,0,0,680,770,770,600,1460,1550,1550,1550
13,0.174,0.156,0.388,0.806,1.657,0.133,0,0,680,770,770,600,1460,1550,1550,1550
13,0.174,0.162,0.354,0.841,1.664,0.133,0,0,680,770,770,600,1460,1550,1550,1550
13,0.162,0.15,0.4,0.83,1.699,0.157,0,0,680,770,770,600,1460,1550,1550,1460
13,0.15,0.133,0.388,0.812,1.64,0.157,0,0,680,770,770,600,1460,1550,1550,1460
13,0.174,0.127,0.423,0.789,1.658,0.145,0,0,680,680,680,600,1460,1550,1550,1460
13,0.179,0.145,0.383,0.847,1.694,0.14,0,0,680,770,680,510,1460,1550,1550,1460
13,0.168,0.162,0.359,0.748,1.588,0.151,0,0,680,770,680,600,1460,1550,1550,1460
13,0.179,0.127,0.365,0.801,1.6,0.128,0,0,680,770,770,600,1460,1550,1550,1290
13,0.162,0.127,0.359,0.783,1.576,0.145,0,0,680,770,770,600,1460,1550,1550,1550
13,0.168,0.168,0.417,0.777,1.669,0.139,0,0,770,770,770,600,1460,1550,1550,1290
13,0.185,0.185,0.33,0.882,1.7101,0.1281,0,0,770,770,770,680,1460,1550,1550,1460
13,0.168,0.174,0.319,0.83,1.636,0.145,0,0,680,770,770,600,1460,1550,1550,1290
13,0.162,0.127,0.371,0.818,1.623,0.145,0,0,680,770,770,600,1460,1550,1550,1290
13,0.156,0.156,0.354,0.731,1.548,0.151,0,0,680,770,770,600,1460,1550,1550,1290
13,0.156,0.127,0.365,0.801,1.606,0.157,0,0,770,770,770,600,1460,1550,1550,1460
13,0.168,0.133,0.377,0.783,1.592,0.131,0,0,680,770,770,680,1460,1550,1550,1460
13,0.156,0.139,0.383,0.772,1.607,0.157,0,0,680,770,770,600,1460,1550,1550,1460
13,0.174,0.127,0.383,0.812,1.635,0.139,0,0,680,770,770,600,1460,1550,1550,1290
13,0.162,0.162,0.342,0.818,1.641,0.157,0,0,770,770,770,600,1460,1550,1550,1290
13,0.168,0.15,0.319,0.806,1.588,0.145,0,0,770,770,770,680,1460,1550,1550,1290
13,0.174,0.15,0.348,0.714,1.513,0.127,0,0,680,770,770,600,1460,1550,1550,1290
13,0.162,0.127,0.388,0.696,1.512,0.139,0,0,680,770,770,680,1460,1550,1550,1550
13,0.174,0.145,0.371,0.702,1.519,0.127,0,0,680,770,770,680,1460,1550,1630,1460
13,0.174,0.133,0.307,0.812,1.565,0.139,0,0,680,770,770,600,1460,1550,1550,1460
13,0.162,0.203,0.383,0.684,1.496,0.064,0,0,680,770,770,600,1460,1550,1550,1550
13,0.179,0.139,0.359,0.679,1.49,0.134,0,0,680,770,770,600,1460,1550,1550,1290
13,0.168,0.139,0.377,0.772,1.595,0.139,0,0,680,770,770,600,1460,1550,1550,1290
13,0.168,0.127,0.394,0.731,1.571,0.151,0,0,680,770,770,600,1460,1550,1550,1290
13,0.185,0.162,0.214,0.684,1.326,0.081,0,0,600,600,600,600,1110,1460,1200,1200
13,0.179,0.174,0.325,0.563,1.305,0.064,0,0,600,600,600,600,1200,1290,1200,1200
13,0.168,0.139,0.342,0.516,1.264,0.099,0,0,600,680,600,600,1200,1290,1290,1200
13,0.162,0.145,0.301,0.545,1.257,0.104,0,0,600,600,600,600,1200,1290,1200,1200
13,0.174,0.15,0.319,0.597,1.333,0.093,0,0,600,680,600,600,1200,1290,1200,1200
13,0.174,0.156,0.319,0.574,1.316,0.093,0,0,600,600,600,600,1200,1290,1200,1200
13,0.185,0.15,0.342,0.534,1.304,0.093,0,0,600,600,600,600,1200,1290,1290,1200
13,0.162,0.156,0.342,0.557,1.322,0.105,0,0,600,680,600,600,1200,1290,1200,1200
13,0.203,0.127,0.33,0.493,1.228,0.075,0,0,600,680,600,600,1200,1290,1290,1200
13,0.179,0.145,0.261,0.65,1.34,0.105,0,0,600,680,600,600,1200,1290,1290,1200
13,0.179,0.174,0.348,0.632,1.432,0.099,0,0,600,680,600,600,1200,1290,1200,1200
13,0.232,0.179,0.336,0.615,1.402,0.04,0,0,600,680,600,600,1200,1290,1200,1200
13,0.168,0.174,0.371,0.737,1.589,0.139,0,0,680,770,770,680,1460,1630,1550,1550
13,0.162,0.168,0.33,0.696,1.507,0.151,0,0,770,770,770,680,1460,1550,1550,1550
13,0.174,0.168,0.394,0.743,1.612,0.133,0,0,680,770,770,680,1460,1550,1550,1550
13,0.168,0.185,0.359,0.801,1.646,0.133,0,0,680,770,770,680,1460,1630,1550,1370
13,0.197,0.168,0.371,0.801,1.659,0.122,0,0,770,770,770,680,1460,1550,1550,1550
13,0.168,0.162,0.394,0.777,1.646,0.145,0,0,770,770,770,680,1460,1550,1550,1550
13,0.168,0.179,0.354,0.801,1.647,0.145,0,0,770,770,770,680,1460,1630,1630,1550
13,0.179,0.179,0.365,0.806,1.657,0.128,0,0,770,770,770,680,1460,1630,1550,1550
13,0.145,0.162,0.4,0.76,1.611,0.144,0,0,680,770,770,680,1460,1630,1550,1290
13,0.174,0.168,0.388,0.76,1.623,0.133,0,0,680,770,770,600,1460,1550,1550,1290
13,0.174,0.179,0.33,0.795,1.623,0.145,0,0,680,770,770,600,1460,1550,1550,1290
13,0.179,0.15,0.388,0.789,1.646,0.14,0,0,680,770,770,600,1460,1550,1550,1290
13,0.174,0.156,0.377,0.766,1.618,0.145,0,0,680,770,770,680,1460,1550,1550,1290
13,0.179,0.162,0.377,0.795,1.647,0.134,0,0,770,770,770,680,1460,1550,1550,1290
13,0.168,0.179,0.377,0.801,1.676,0.151,0,0,770,770,770,680,1460,1630,1550,1290
13,0.174,0.156,0.394,0.789,1.658,0.145,0,0,680,770,770,680,1460,1550,1550,1460
13,0.191,0.174,0.388,0.795,1.676,0.128,0,0,680,770,770,680,1460,1550,1550,1460
13,0.174,0.174,0.365,0.841,1.693,0.139,0,0,680,770,770,600,1460,1550,1550,1460
13,0.185,0.162,0.365,0.841,1.681,0.128,0,0,680,770,770,680,1460,1550,1550,1460
13,0.174,0.168,0.394,0.725,1.594,0.133,0,0,680,770,770,600,1460,1550,1550,1290
13,0.162,0.174,0.371,0.806,1.658,0.145,0,0,770,770,770,680,1460,1550,1550,1290
13,0.179,0.1621,0.365,0.772,1.6181,0.14,0,0,680,770,770,680,1460,1550,1550,1550
14,0.197,0.197,0.296,0.371,1.293,0.058,0,0.174,770,770,770,770,1550,1890,1890,1630
14,0.156,0.191,0.29,0.296,1.212,0.099,0,0.18,770,940,940,770,1550,1890,1890,1630
14,0.168,0.179,0.33,0.354,1.305,0.099,0,0.175,770,860,940,770,1550,1630,1890,1630
14,0.174,0.185,0.342,0.342,1.293,0.093,0,0.157,770,770,940,770,1550,1630,1890,1630
14,0.168,0.174,0.348,0.336,1.298,0.104,0,0.168,770,770,940,770,1550,1890,1890,1630
14,0.174,0.185,0.348,0.325,1.287,0.098,0,0.157,770,770,940,770,1550,1890,1890,1630
14,0.179,0.179,0.377,0.336,1.276,0.088,0,0.117,770,770,770,770,1550,1630,1890,1630
14,0.174,0.174,0.325,0.365,1.328,0.11,0,0.18,770,770,770,770,1550,1630,1890,1630
14,0.174,0.185,0.342,0.342,1.31,0.104,0,0.163,770,770,770,770,1550,1630,1890,1630
14,0.185,0.185,0.359,0.383,1.363,0.111,0,0.14,770,770,770,770,1550,1630,1890,1630
14,0.185,0.191,0.325,0.388,1.345,0.082,0,0.174,770,770,940,770,1550,1890,1890,1630
14,0.191,0.197,0.319,0.412,1.361,0.068,0,0.174,770,940,940,770,1550,1550,1550,1550
14,0.191,0.203,0.325,0.388,1.339,0.076,0,0.156,770,770,770,770,1550,1890,1890,1550
14,0.174,0.203,0.319,0.388,1.35,0.104,0,0.162,770,860,940,770,1550,1550,1890,1630
14,0.179,0.197,0.313,0.476,1.415,0.088,0,0.162,770,770,940,770,1550,1550,1890,1630
14,0.179,0.191,0.272,0.423,1.336,0.088,0,0.183,860,940,940,860,1550,1630,1980,1630
14,0.168,0.174,0.313,0.313,1.275,0.104,0,0.203,860,940,940,860,1630,1890,1980,1890
14,0.174,0.174,0.319,0.33,1.316,0.116,0,0.203,770,940,940,860,1630,1980,1980,1890
14,0.162,0.179,0.313,0.33,1.298,0.122,0,0.192,860,940,940,860,1630,1980,1980,1890
14,0.168,0.191,0.301,0.307,1.291,0.122,0,0.202,860,940,940,770,1630,1980,1980,1890
14,0.15,0.191,0.301,0.325,1.287,0.128,0,0.192,770,940,940,770,1550,1890,1980,1630
14,0.168,0.208,0.313,0.388,1.339,0.093,0,0.169,770,940,940,770,1630,1890,1980,1720
14,0.191,0.162,0.313,0.388,1.356,0.093,0,0.209,770,940,940,770,1550,1890,1980,1890
14,0.179,0.185,0.296,0.33,1.28,0.098,0,0.192,770,770,940,770,1550,1550,1890,1550
14,0.185,0.191,0.29,0.354,1.293,0.099,0,0.174,770,770,860,770,1550,1460,1630,1550
14,0.185,0.197,0.307,0.33,1.291,0.109,0,0.163,770,770,940,770,1550,1550,1890,1550
14,0.22,0.197,0.319,0.348,1.31,0.058,0,0.168,770,770,940,860,1550,1630,1890,1550
14,0.185,0.179,0.319,0.383,1.195,0.099,0,0.03,770,770,940,770,1550,1550,1890,1550
14,0.208,0.191,0.29,0.394,1.351,0.082,0,0.186,770,770,940,770,1550,1630,1890,1550
14,0.197,0.203,0.296,0.377,1.328,0.081,0,0.174,770,940,940,770,1550,1550,1980,1800
14,0.179,0.208,0.307,0.394,1.408,0.098,0,0.222,770,940,940,860,1550,1630,1980,1800
14,0.197,0.197,0.313,0.33,1.287,0.093,0,0.157,770,940,940,770,1550,1890,1980,1800
14,0.174,0.202,0.313,0.359,1.35,0.115,0,0.187,860,940,940,860,1550,1550,1980,1550
14,0.214,0.191,0.325,0.441,1.397,0.058,0,0.168,770,940,940,770,1550,1890,1980,1800
14,0.179,0.185,0.313,0.348,1.328,0.105,0,0.198,770,940,940,860,1550,1980,1980,1800
14,0.185,0.191,0.325,0.377,1.345,0.093,0,0.174,860,770,770,770,1550,1630,1980,1800
14,0.197,0.185,0.325,0.383,1.346,0.093,0,0.163,770,940,940,860,1550,1890,1980,1800
14,0.179,0.179,0.336,0.359,1.343,0.103,0,0.187,860,940,940,860,1550,1890,1980,1800
14,0.22,0.185,0.33,0.406,1.365,0.058,0,0.166,770,940,940,770,1550,1890,1890,1800
14,0.203,0.203,0.313,0.33,1.298,0.075,0,0.174,770,940,940,770,1550,1630,1980,1550
14,0.197,0.203,0.33,0.342,1.326,0.097,0,0.157,770,940,940,860,1550,1460,1980,1550
14,0.179,0.185,0.33,0.377,1.35,0.099,0,0.18,770,940,940,770,1550,1890,1980,1630
14,0.203,0.203,0.307,0.354,1.331,0.085,0,0.179,860,940,940,860,1550,1890,1980,1800
14,0.191,0.179,0.33,0.359,1.357,0.099,0,0.199,860,860,940,860,1550,1890,1980,1550
14,0.22,0.197,0.33,0.429,1.409,0.07,0,0.163,860,940,940,860,1550,1890,1980,1550
14,0.179,0.168,0.319,0.365,1.351,0.105,0,0.215,770,940,940,860,1550,1980,1980,1800
14,0.208,0.208,0.296,0.354,1.311,0.076,0,0.169,770,940,940,860,1550,1890,1980,1550
14,0.214,0.179,0.325,0.365,1.327,0.064,0,0.18,860,940,940,860,1550,1890,1980,1550
14,0.179,0.208,0.307,0.365,1.314,0.074,0,0.181,770,940,940,770,1550,1980,1980,1550
14,0.179,0.168,0.342,0.377,1.349,0.104,0,0.179,770,940,940,770,1630,1890,1980,1800
14,0.179,0.185,0.313,0.383,1.288,0.076,0,0.152,770,940,1030,770,1550,1980,1980,1550
14,0.174,0.197,0.296,0.354,1.281,0.087,0,0.173,770,940,1030,770,1550,1980,1980,1550
14,0.168,0.174,0.307,0.383,1.311,0.099,0,0.18,860,940,1030,940,1630,1980,1980,1630
14,0.168,0.174,0.33,0.412,1.311,0.093,0,0.134,770,940,940,860,1550,1460,1460,1550
14,0.162,0.208,0.342,0.406,1.31,0.058,0,0.134,770,940,940,680,1550,1460,1550,1550
14,0.168,0.168,0.301,0.377,1.31,0.11,0,0.186,860,940,940,860,1550,1460,1980,1890
14,0.191,0.203,0.342,0.377,1.303,0.058,0,0.132,770,940,940,940,1550,1460,1980,1550
14,0.162,0.179,0.354,0.371,1.305,0.105,0,0.134,770,940,940,860,1630,1460,1980,1630
14,0.15,0.179,0.29,0.377,1.311,0.117,0,0.198,770,940,940,770,1630,1980,1980,1890
14,0.174,0.185,0.29,0.33,1.258,0.087,0,0.192,770,940,1030,940,1550,1460,1980,1630
14,0.168,0.191,0.319,0.423,1.334,0.093,0,0.14,860,940,1030,940,1630,1460,1980,1630
14,0.168,0.162,0.342,0.359,1.287,0.099,0,0.157,770,940,940,940,1550,1460,1460,1890
14,0.162,0.185,0.307,0.377,1.311,0.093,0,0.187,770,940,1030,770,1630,1980,1980,1630
14,0.174,0.168,0.325,0.354,1.276,0.093,0,0.162,860,940,940,940,1630,1460,1980,1630
14,0.168,0.162,0.336,0.371,1.311,0.099,0,0.175,770,940,940,940,1550,1460,1460,1630
14,0.174,0.185,0.307,0.394,1.328,0.087,0,0.181,770,940,1030,940,1630,1980,1980,1890
14,0.162,0.168,0.307,0.441,1.358,0.105,0,0.175,860,940,940,940,1550,1980,1980,1890
14,0.203,0.185,0.325,0.377,1.258,0.052,0,0.116,860,940,1030,770,1630,1460,1460,1630
14,0.174,0.174,0.307,0.377,1.282,0.081,0,0.169,770,940,940,940,1630,1460,1980,1630
14,0.168,0.179,0.307,0.377,1.309,0.093,0,0.185,860,940,940,940,1630,1980,1980,1630
14,0.156,0.168,0.313,0.342,1.252,0.093,0,0.18,860,940,1030,860,1630,1980,1980,1630
15,0.139,0.214,0.521,1.015,2.075,0.186,0,0,600,770,770,680,1460,1460,1460,1460
15,0.139,0.208,0.51,1.253,2.266,0.156,0,0,600,1030,940,680,1370,1550,1550,1460
15,0.121,0.185,0.545,1.166,2.209,0.192,0,0,600,680,770,680,1460,1550,1550,1460
15,0.127,0.208,0.528,1.23,2.273,0.18,0,0,600,940,770,680,1460,1550,1550,1460
15,0.127,0.191,0.534,1.242,2.274,0.18,0,0,600,770,770,680,1370,1550,1550,1460
15,0.145,0.214,0.51,1.224,2.2611,0.1681,0,0,600,770,770,680,1370,1550,1550,1460
15,0.15,0.203,0.528,1.265,2.309,0.163,0,0,600,770,770,680,1370,1460,1550,1460
15,0.139,0.22,0.516,1.259,2.313,0.179,0,0,600,680,770,680,1630,1460,1550,1460
15,0.139,0.197,0.534,1.271,2.315,0.174,0,0,600,770,770,680,1370,1550,1550,1460
15,0.133,0.208,0.51,1.265,2.302,0.186,0,0,600,770,770,680,1370,1550,1550,1460
15,0.116,0.208,0.533,1.277,2.331,0.197,0,0,600,770,770,680,1460,1550,1550,1460
15,0.139,0.203,0.539,1.277,2.338,0.18,0,0,600,770,770,680,1370,1550,1550,1460
15,0.133,0.208,0.543,1.207,2.259,0.168,0,0,600,770,770,680,1370,1550,1550,1460
15,0.145,0.197,0.527,1.23,2.273,0.174,0,0,600,940,770,680,1110,1550,1550,1460
15,0.156,0.1974,0.621,1.126,2.2634,0.163,0,0,600,680,860,770,1460,1550,1550,1460
15,0.133,0.214,0.516,1.399,2.448,0.186,0,0,600,940,680,680,1110,1460,1460,1460
15,0.121,0.185,0.528,1.387,2.419,0.198,0,0,600,940,770,680,1110,1550,1550,1460
15,0.127,0.197,0.522,1.352,2.384,0.186,0,0,600,940,770,680,1110,1460,1460,1460
15,0.133,0.203,0.545,1.201,2.268,0.186,0,0,600,770,770,680,1110,1460,1550,1460
15,0.133,0.197,0.545,1.288,2.343,0.18,0,0,600,770,770,680,1200,1550,1550,1460
15,0.116,0.203,0.539,1.248,2.297,0.191,0,0,600,770,770,680,1110,1550,1550,1460
15,0.109,0.197,0.545,1.201,2.25,0.198,0,0,600,770,770,680,1110,1550,1550,1460
15,0.133,0.179,0.568,1.201,2.273,0.192,0,0,600,770,770,680,1110,1550,1550,1460
15,0.139,0.191,0.481,1.235,2.22,0.174,0,0,600,770,770,680,1110,1550,1550,1460
15,0.11,0.197,0.534,1.23,2.274,0.203,0,0,600,770,770,680,1110,1550,1550,1460
15,0.133,0.185,0.551,1.277,2.332,0.186,0,0,600,940,770,680,1110,1550,1550,1460
15,0.121,0.197,0.551,1.178,2.239,0.192,0,0,600,940,770,680,1370,1550,1550,1460
15,0.15,0.191,0.557,1.126,2.204,0.18,0,0,600,770,770,680,1200,1550,1550,1460
15,0.162,0.197,0.545,1.19,2.262,0.168,0,0,600,680,770,680,1460,1550,1550,1460
15,0.145,0.197,0.545,1.178,2.245,0.18,0,0,600,680,770,680,1460,1550,1550,1460
15,0.121,0.203,0.545,1.184,2.25,0.197,0,0,600,770,770,680,1110,1550,1550,1460
15,0.126,0.203,0.521,1.184,2.22,0.186,0,0,600,940,770,680,1200,1550,1550,1460
15,0.162,0.203,0.492,1.207,2.232,0.168,0,0,600,770,770,680,1110,1550,1550,1460
15,0.132,0.214,0.58,1.137,2.261,0.198,0,0,600,770,770,770,1370,1550,1550,1460
15,0.145,0.191,0.539,1.16,2.22,0.185,0,0,770,770,770,680,1550,1550,1550,1460
15,0.156,0.197,0.516,1.19,2.239,0.18,0,0,600,770,770,680,1200,1550,1550,1460
15,0.156,0.214,0.51,1.213,2.262,0.169,0,0,600,940,770,680,1200,1550,1550,1460
15,0.139,0.191,0.568,1.207,2.291,0.186,0,0,600,770,770,680,1370,1460,1550,1460
15,0.133,0.191,0.539,1.184,2.244,0.197,0,0,600,770,770,680,1200,1550,1550,1460
15,0.115,0.203,0.545,1.184,2.239,0.192,0,0,600,940,770,680,1110,1460,1460,1460
15,0.145,0.203,0.522,1.19,2.24,0.18,0,0,600,770,770,680,1200,1550,1550,1460
15,0.145,0.197,0.545,1.143,2.1981,0.1681,0,0,600,770,770,680,1110,1550,1550,1460
15,0.133,0.197,0.528,1.19,2.24,0.192,0,0,600,770,770,680,1200,1550,1550,1460
15,0.133,0.214,0.522,1.219,2.28,0.192,0,0,600,770,770,680,1110,1550,1550,1460
15,0.133,0.208,0.534,1.178,2.245,0.192,0,0,600,770,770,680,1110,1550,1550,1460
15,0.127,0.22,0.539,1.097,2.181,0.198,0,0,600,770,770,770,1110,1550,1550,1460
15,0.162,0.214,0.522,1.207,2.2561,0.1511,0,0,600,770,770,680,1110,1550,1550,1460
15,0.162,0.208,0.504,1.259,2.278,0.145,0,0,600,770,770,680,1200,1550,1550,1460
15,0.179,0.214,0.522,1.23,2.279,0.134,0,0,600,940,860,680,1200,1550,1550,1460
15,0.116,0.214,0.534,1.137,2.204,0.203,0,0,600,940,770,770,1110,1550,1550,1460
16,0.15,0.168,0.539,0.83,1.821,0.134,0,0,680,860,860,770,1370,1720,1720,1630
